Date,Open,High,Low,Close,Adj Close,Volume
2014-10-24,2525.0,2556.25,2506.25,2525.0,1611.58154296875,81342400
2014-10-27,2493.75,2543.75,2487.5,2493.75,1591.63623046875,67994000
2014-10-28,2500.0,2512.5,2481.25,2500.0,1595.625244140625,46372400
2014-10-29,2543.75,2543.75,2506.25,2543.75,1623.549072265625,87597600
2014-10-30,2550.0,2550.0,2518.75,2550.0,1627.5379638671875,54349200
2014-10-31,2587.5,2587.5,2550.0,2587.5,1651.4722900390625,71242800
2014-11-03,2593.75,2606.25,2562.5,2593.75,1655.4613037109375,44479600
2014-11-04,2625.0,2631.25,2587.5,2625.0,1675.406494140625,95046800
2014-11-05,2606.25,2625.0,2575.0,2606.25,1663.4393310546875,41149600
2014-11-06,2581.25,2625.0,2581.25,2581.25,1647.4830322265625,83054800
2014-11-07,2543.75,2625.0,2525.0,2543.75,1623.549072265625,51160800
2014-11-10,2575.0,2581.25,2562.5,2575.0,1643.494140625,58935600
2014-11-11,2631.25,2656.25,2575.0,2631.25,1679.3955078125,104714400
2014-11-12,2637.5,2681.25,2631.25,2637.5,1683.384765625,98669600
2014-11-13,2606.25,2631.25,2581.25,2606.25,1663.4393310546875,63121200
2014-11-14,2625.0,2637.5,2593.75,2625.0,1675.406494140625,40744800
2014-11-17,2625.0,2643.75,2618.75,2618.75,1671.41748046875,71210000
2014-11-18,2625.0,2662.5,2612.5,2625.0,1675.406494140625,86135600
2014-11-19,2631.25,2656.25,2618.75,2631.25,1679.3955078125,84622800
2014-11-20,2612.5,2631.25,2606.25,2612.5,1667.428466796875,41546000
2014-11-21,2593.75,2625.0,2587.5,2593.75,1655.4613037109375,54756400
2014-11-24,2625.0,2637.5,2612.5,2625.0,1675.406494140625,66688400
2014-11-25,2612.5,2643.75,2612.5,2612.5,1667.428466796875,90611600
2014-11-26,2631.25,2637.5,2618.75,2631.25,1679.3955078125,46545200
2014-11-27,2618.75,2631.25,2612.5,2618.75,1671.41748046875,40903600
2014-11-28,2631.25,2637.5,2612.5,2631.25,1679.3955078125,44246000
2014-12-01,2637.5,2662.5,2631.25,2656.25,1695.3519287109375,73759200
2014-12-02,2662.5,2700.0,2656.25,2687.5,1715.2974853515625,139652400
2014-12-03,2687.5,2693.75,2668.75,2675.0,1707.3189697265625,50463600
2014-12-04,2675.0,2687.5,2650.0,2656.25,1695.3519287109375,42235600
2014-12-05,2681.25,2693.75,2662.5,2662.5,1699.341064453125,40322400
2014-12-08,2687.5,2693.75,2618.75,2637.5,1683.384765625,69020800
2014-12-09,2631.25,2662.5,2625.0,2631.25,1679.3955078125,43210000
2014-12-10,2650.0,2700.0,2637.5,2693.75,1719.286376953125,67644800
2014-12-11,2643.75,2700.0,2643.75,2681.25,1711.3082275390625,65913200
2014-12-12,2675.0,2718.75,2675.0,2687.5,1715.2974853515625,75546800
2014-12-15,2650.0,2662.5,2625.0,2631.25,1679.3955078125,90029600
2014-12-16,2612.5,2612.5,2543.75,2556.25,1631.5272216796875,205105600
2014-12-17,2550.0,2662.5,2531.25,2650.0,1691.3629150390625,97264000
2014-12-18,2687.5,2693.75,2650.0,2662.5,1699.341064453125,95119600
2014-12-19,2687.5,2687.5,2656.25,2662.5,1699.341064453125,93536800
2014-12-22,2675.0,2687.5,2656.25,2656.25,1695.3519287109375,32630400
2014-12-23,2675.0,2681.25,2650.0,2650.0,1691.3629150390625,31940800
2014-12-24,2668.75,2681.25,2662.5,2675.0,1707.3189697265625,35045200
2014-12-29,2675.0,2693.75,2656.25,2681.25,1711.3082275390625,28136000
2014-12-30,2668.75,2700.0,2668.75,2693.75,1719.286376953125,48592000
2015-01-02,2693.75,2712.5,2687.5,2706.25,1727.2642822265625,84546800
2015-01-05,2712.5,2712.5,2687.5,2700.0,1723.2752685546875,33363200
2015-01-06,2687.5,2706.25,2668.75,2681.25,1711.3082275390625,58600000
2015-01-07,2687.5,2712.5,2681.25,2712.5,1731.2537841796875,50244400
2015-01-08,2725.0,2743.75,2718.75,2737.5,1747.2099609375,63649600
2015-01-09,2750.0,2806.25,2737.5,2781.25,1775.1336669921875,170824800
2015-01-12,2756.25,2781.25,2706.25,2706.25,1727.2642822265625,53126800
2015-01-13,2718.75,2718.75,2656.25,2687.5,1715.2974853515625,80360800
2015-01-14,2706.25,2750.0,2681.25,2681.25,1711.3082275390625,59552800
2015-01-15,2725.0,2737.5,2687.5,2725.0,1739.231689453125,102689600
2015-01-16,2687.5,2718.75,2675.0,2675.0,1707.3189697265625,95469200
2015-01-19,2662.5,2725.0,2662.5,2681.25,1711.3082275390625,100006000
2015-01-20,2668.75,2687.5,2650.0,2687.5,1715.2974853515625,146990400
2015-01-21,2687.5,2743.75,2662.5,2743.75,1751.1990966796875,74948000
2015-01-22,2743.75,2756.25,2718.75,2750.0,1755.1878662109375,71265600
2015-01-23,2768.75,2843.75,2768.75,2843.75,1815.0240478515625,134785600
2015-01-26,2787.5,2800.0,2725.0,2775.0,1771.14404296875,150832800
2015-01-27,2750.0,2781.25,2750.0,2768.75,1767.1551513671875,69340000
2015-01-28,2787.5,2793.75,2743.75,2743.75,1751.1990966796875,64691600
2015-01-29,2737.5,2756.25,2731.25,2743.75,1751.1990966796875,48526400
2015-01-30,2781.25,2812.5,2750.0,2750.0,1755.1878662109375,98195200
2015-02-02,2750.0,2825.0,2737.5,2812.5,1795.0787353515625,107672400
2015-02-03,2837.5,2843.75,2818.75,2837.5,1811.0345458984375,79597600
2015-02-04,2850.0,2862.5,2800.0,2843.75,1815.0240478515625,135804000
